X	Y	SpeciesID	SeedAbundance	SeedlingAbundance	AdultAbundance
50799	9	10	268	33220	89089	84739
50800	9	10	90	4368790	0	0
50801	9	10	87	15	0	0
50802	9	10	206	0	0	0
50803	9	10	77	0	0	0
50804	9	10	203	0	0	0
50805	9	10	109	86	579	545
50806	9	10	294	0	0	0
50807	9	10	321	0	0	0
50808	9	10	364	31977	83030	79009
50809	9	10	287	64106	173607	125360
50810	9	10	92	0	0	0
50811	9	10	205	4205870	5753310	4088650
50812	9	10	50	0	0	0
50813	9	10	67	0	0	0
50814	9	10	176	62	0	0
50815	9	10	20	311	1788	1766
50816	9	10	200	0	0	0
50817	9	10	385	0	0	0
50818	9	10	302	0	0	0
50819	9	10	185	1860490	0	0
50820	9	10	242	0	0	0
50821	9	10	311	2627	0	0
50822	9	10	374	2114	0	0
50823	9	10	299	81	0	0
50824	9	10	322	0	0	0
50825	9	10	291	6916	0	0
50826	9	10	94	45	0	0
50827	9	10	297	0	0	0
50828	9	10	6	0	0	0
50829	9	10	243	0	0	0
50830	9	10	271	0	0	0
50831	9	10	2	908	0	0
50832	9	10	193	0	0	0
50833	10	10	245	0	0	0
50834	10	10	83	0	0	0
50835	10	10	238	0	0	0
50836	10	10	204	0	0	0
50837	10	10	98	0	0	0
50838	10	10	386	0	0	0
50839	10	10	373	0	0	0
50840	10	10	213	0	0	0
50841	10	10	346	70	138	246
50842	10	10	356	0	0	0
50843	10	10	281	0	1	1
50844	10	10	123	0	0	0
50845	10	10	64	0	0	0
50846	10	10	278	0	0	0
50847	10	10	8	231	704	617
50848	10	10	232	0	0	0
50849	10	10	60	0	0	0
50850	10	10	159	0	0	0
50851	10	10	270	1	0	0
50852	10	10	93	0	0	0
50853	10	10	147	203	757	784
50854	10	10	257	0	0	0
50855	10	10	224	0	0	0
50856	10	10	28	0	0	0
50857	10	10	11	0	0	0
50858	10	10	344	0	0	0
50859	10	10	334	0	0	0
50860	10	10	277	26	83	103
50861	10	10	255	0	0	0
50862	10	10	290	0	0	0
50863	10	10	389	0	0	0
50864	10	10	68	0	0	0
50865	10	10	160	0	0	0
50866	10	10	155	3	0	0
50867	10	10	367	0	0	0
50868	10	10	26	0	0	0
50869	10	10	272	0	0	0
50870	10	10	22	0	0	0
50871	10	10	80	0	0	0
50872	10	10	191	0	1	0
50873	10	10	371	382	790	993
50874	10	10	187	0	3	1
50875	10	10	166	0	0	0
50876	10	10	382	0	0	0
50877	10	10	79	0	0	0
50878	10	10	113	0	0	0
50879	10	10	196	0	0	0
50880	10	10	353	0	0	0
50881	10	10	285	0	0	0
50882	10	10	361	0	0	0
50883	10	10	309	0	0	0
50884	10	10	118	2	5	5
50885	10	10	384	0	0	0
50886	10	10	372	0	0	0
50887	10	10	15	0	0	0
50888	10	10	308	0	0	0
50889	10	10	275	0	0	0
50890	10	10	34	187	527	572
50891	10	10	158	0	0	0
50892	10	10	47	0	0	0
50893	10	10	86	0	0	0
50894	10	10	323	0	0	0
50895	10	10	342	0	0	0
50896	10	10	339	63	1412	1614
50897	10	10	63	0	0	0
50898	10	10	7	0	0	0
50899	10	10	51	0	0	0
50900	10	10	264	27	313	323
50901	10	10	38	16	415	390
50902	10	10	186	0	0	0
50903	10	10	215	1649	2783	2523
50904	10	10	226	0	0	0
50905	10	10	175	0	0	0
50906	10	10	261	0	0	0
50907	10	10	360	0	0	0
50908	10	10	345	0	0	0
50909	10	10	240	0	0	0
50910	10	10	251	85	171	148
50911	10	10	355	0	1	2
50912	10	10	126	0	0	0
50913	10	10	78	154	0	0
50914	10	10	105	0	0	0
50915	10	10	140	0	0	0
50916	10	10	307	0	0	0
50917	10	10	69	0	0	0
50918	10	10	312	0	1	0
50919	10	10	333	8	0	0
50920	10	10	387	93	0	0
50921	10	10	380	14	42	30
50922	10	10	349	0	0	0
50923	10	10	274	127	762	675
50924	10	10	61	89	143	130
50925	10	10	42	9009	0	0
50926	10	10	182	0	0	0
50927	10	10	293	4149	4336	4731
50928	10	10	199	0	0	0
50929	10	10	161	227	702	999
50930	10	10	316	65	130	159
50931	10	10	352	125	271	248
50932	10	10	348	73	0	0
50933	10	10	246	0	0	0
50934	10	10	189	475	769	644
50935	10	10	283	15536	24798	22303
50936	10	10	359	104	307	310
50937	10	10	392	0	0	0
50938	10	10	30	0	0	0
50939	10	10	306	0	0	0
50940	10	10	153	0	0	0
50941	10	10	315	180	0	0
50942	10	10	262	0	0	0
50943	10	10	9	142	213	210
50944	10	10	202	0	0	0
50945	10	10	85	15838	18178	16621
50946	10	10	197	0	0	0
50947	10	10	340	1397	1271	1622
50948	10	10	381	0	0	0
50949	10	10	84	0	0	0
50950	10	10	354	0	0	0
50951	10	10	244	0	0	0
50952	10	10	108	3	21	15
50953	10	10	216	2128	2082	2488
50954	10	10	104	0	0	0
50955	10	10	151	0	0	0
50956	10	10	236	9721	11305	11827
50957	10	10	70	753	471	692
50958	10	10	19	0	0	0
50959	10	10	267	0	0	0
50960	10	10	325	94	182	201
50961	10	10	5	0	0	0
50962	10	10	250	304	242	274
50963	10	10	174	1	14	17
50964	10	10	143	0	0	0
50965	10	10	273	0	0	0
50966	10	10	233	0	0	0
50967	10	10	10	46	719	545
50968	10	10	288	3970	5619	8838
50969	10	10	74	0	0	0
50970	10	10	152	46	81	62
50971	10	10	172	54	157	188
50972	10	10	300	0	0	0
50973	10	10	95	0	0	0
50974	10	10	97	1638	0	0
50975	10	10	156	2813	3803	4360
50976	10	10	259	0	1	1
50977	10	10	292	0	0	0
50978	10	10	120	0	0	0
50979	10	10	369	119	198	221
50980	10	10	320	72089	0	0
50981	10	10	14	1033	0	0
50982	10	10	327	0	0	0
50983	10	10	91	21093	19966	22976
50984	10	10	16	0	0	0
50985	10	10	377	224	0	0
50986	10	10	99	3	0	0
50987	10	10	222	0	0	0
50988	10	10	96	0	0	0
50989	10	10	148	264	0	0
50990	10	10	263	1	16	17
50991	10	10	141	0	0	0
50992	10	10	55	36	208	227
50993	10	10	394	3572	0	0
50994	10	10	65	0	0	0
50995	10	10	12	14880	21434	22034
50996	10	10	390	0	0	0
50997	10	10	40	1	0	0
50998	10	10	241	14375	0	0
50999	10	10	23	0	0	0
51000	10	10	121	86	318	320
51001	10	10	53	7	0	0
51002	10	10	75	0	0	0
51003	10	10	100	0	0	0
51004	10	10	225	0	14	16
51005	10	10	122	108	0	0
51006	10	10	192	3195	5295	5572
51007	10	10	131	3398	5343	5780
51008	10	10	337	0	0	0
51009	10	10	234	208	988	790
51010	10	10	103	0	0	0
51011	10	10	221	23	101	105
51012	10	10	124	18339	0	0
51013	10	10	62	0	0	0
51014	10	10	279	0	0	0
51015	10	10	57	59	384	418
51016	10	10	212	0	0	0
51017	10	10	112	0	0	0
51018	10	10	66	0	0	0
51019	10	10	139	44287	0	0
51020	10	10	397	0	0	0
51021	10	10	198	0	0	0
51022	10	10	362	767	2251	2306
51023	10	10	183	1294	0	0
51024	10	10	164	4	9	14
51025	10	10	44	0	0	0
51026	10	10	179	0	0	0
51027	10	10	41	10	38	27
51028	10	10	336	0	0	0
51029	10	10	400	207256	0	0
51030	10	10	134	14	54	53
51031	10	10	39	5099790	7086880	5807780
51032	10	10	399	11	162	212
51033	10	10	168	27	266	245
51034	10	10	223	569	693	588
51035	10	10	249	101	0	0
51036	10	10	331	33227	0	0
51037	10	10	31	0	0	0
51038	10	10	137	0	0	0
51039	10	10	395	0	0	0
51040	10	10	214	0	0	0
51041	10	10	36	59817	92777	80125
51042	10	10	149	175	0	0
51043	10	10	298	0	0	0
51044	10	10	73	1299	6390	6286
51045	10	10	27	81221	121399	103371
51046	10	10	177	0	0	0
51047	10	10	237	3430	5460	5360
51048	10	10	167	15	107	123
51049	10	10	29	39	390	352
51050	10	10	136	475372	0	0
51051	10	10	138	14	278	280
51052	10	10	235	561371	885984	761934
51053	10	10	357	1304	4227	4065
51054	10	10	388	232	474	498
51055	10	10	347	0	0	0
51056	10	10	228	0	0	0
51057	10	10	368	0	0	0
51058	10	10	169	0	0	0
51059	10	10	18	196	1873	1927
51060	10	10	324	33868	48570	41127
51061	10	10	209	331	977	998
51062	10	10	48	143741	0	0
51063	10	10	370	59897	86044	72256
51064	10	10	301	161680	264246	231253
51065	10	10	129	957384	0	0
51066	10	10	328	2612	14033	13603
51067	10	10	56	290	947	956
51068	10	10	127	341464	0	0
51069	10	10	218	0	0	0
51070	10	10	318	0	0	0
51071	10	10	330	0	0	0
51072	10	10	125	0	0	0
51073	10	10	332	0	0	0
51074	10	10	296	0	0	0
51075	10	10	310	74	524	498
51076	10	10	219	474513	1306150	239987
51077	10	10	239	10	195	182
51078	10	10	24	0	0	0
51079	10	10	163	43161	118534	113370
51080	10	10	248	0	0	0
51081	10	10	201	0	0	0
51082	10	10	220	0	0	0
51083	10	10	363	0	0	0
51084	10	10	231	1305	3780	3747
51085	10	10	157	294968	545653	489338
51086	10	10	21	9018	35027	33455
51087	10	10	132	0	0	0
51088	10	10	207	6870	17735	16731
51089	10	10	180	0	0	0
51090	10	10	343	44	158	149
51091	10	10	351	235	618	628
51092	10	10	173	0	0	0
51093	10	10	178	124	389	395
51094	10	10	4	37	119	134
51095	10	10	210	0	0	0
51096	10	10	37	0	0	0
51097	10	10	111	0	0	0
51098	10	10	171	143	838	753
51099	10	10	165	0	0	0
51100	10	10	376	303203	0	0
51101	10	10	106	0	0	0
51102	10	10	25	0	0	0
51103	10	10	396	0	0	0
51104	10	10	43	0	0	0
51105	10	10	33	0	0	0
51106	10	10	286	22	365	336
51107	10	10	313	0	0	0
51108	10	10	391	3386820	4620050	3762600
51109	10	10	116	0	0	0
51110	10	10	71	1223	8598	8037
51111	10	10	46	0	0	0
51112	10	10	119	660	3082	3078
51113	10	10	341	609831	984194	850495
51114	10	10	170	0	0	0
51115	10	10	107	720711	1823300	331884
51116	10	10	208	54600	149890	142005
51117	10	10	266	445	1708	1733
51118	10	10	254	1195420	1736920	1447930
51119	10	10	194	0	0	0
51120	10	10	101	0	0	0
51121	10	10	329	0	0	0
51122	10	10	115	30	198	212
51123	10	10	247	40	412	386
51124	10	10	282	12113200	14357800	10807700
51125	10	10	375	15989	43186	41141
51126	10	10	110	46966900	70944000	3707950
51127	10	10	195	0	0	0
51128	10	10	211	7	0	0
51129	10	10	304	0	0	0
51130	10	10	154	5645	0	0
51131	10	10	35	11234	31905	30649
51132	10	10	162	7844	13611	12894
51133	10	10	89	0	0	0
51134	10	10	128	2017	9322	9158
51135	10	10	289	0	0	0
51136	10	10	338	34343	75391	72791
51137	10	10	59	115	596	615
51138	10	10	269	0	0	0
51139	10	10	305	0	0	0
51140	10	10	358	39353	104856	98992
51141	10	10	366	696	7245	5726
51142	10	10	144	480211	1324620	110783
51143	10	10	3	1	0	0
51144	10	10	393	1607450	3696560	460392
51145	10	10	303	9826	23356	22067
51146	10	10	45	1602910	2446950	2078530
51147	10	10	227	0	0	0
51148	10	10	314	3726	8581	8497
51149	10	10	190	104	375	362
51150	10	10	265	29685	64457	59787
51151	10	10	184	16578	44766	42950
51152	10	10	268	35278	94581	89633
51153	10	10	90	4631100	0	0
51154	10	10	87	14	0	0
51155	10	10	206	0	0	0
51156	10	10	77	0	0	0
51157	10	10	203	0	0	0
51158	10	10	109	88	651	564
51159	10	10	294	0	0	0
51160	10	10	321	0	0	0
51161	10	10	364	33472	88195	83936
51162	10	10	287	68413	186244	130747
51163	10	10	92	0	0	0
51164	10	10	205	4509190	6192410	4264550
51165	10	10	50	0	0	0
51166	10	10	67	0	0	0
51167	10	10	176	48	0	0
51168	10	10	20	222	1378	1287
51169	10	10	200	0	0	0
51170	10	10	385	0	0	0
51171	10	10	302	152	2132	2054
51172	10	10	185	2222040	0	0
51173	10	10	242	0	0	0
51174	10	10	311	2552	0	0
51175	10	10	374	2174	0	0
51176	10	10	299	86	0	0
51177	10	10	322	0	0	0
51178	10	10	291	7368	0	0
51179	10	10	94	69	0	0
51180	10	10	297	0	0	0
51181	10	10	6	0	0	0
51182	10	10	243	0	0	0
51183	10	10	271	0	0	0
51184	10	10	2	710	0	0
51185	10	10	193	0	0	0
51186	11	10	245	0	0	0
51187	11	10	83	0	0	0
51188	11	10	238	0	0	0
51189	11	10	204	0	0	0
51190	11	10	98	1	3	1
51191	11	10	386	0	0	0
51192	11	10	373	0	0	0
51193	11	10	213	0	0	0
51194	11	10	346	0	0	0
51195	11	10	356	0	0	0
51196	11	10	281	0	0	0
51197	11	10	123	0	0	0
51198	11	10	64	0	0	0
51199	11	10	278	0	0	0
51200	11	10	8	72	529	737
51201	11	10	232	0	0	0
51202	11	10	60	0	0	0
51203	11	10	159	0	0	0
51204	11	10	270	0	0	0
51205	11	10	93	0	0	0
51206	11	10	147	308	841	731
51207	11	10	257	0	0	0
51208	11	10	224	0	0	0
51209	11	10	28	0	0	0
51210	11	10	11	0	0	0
51211	11	10	344	0	0	0
51212	11	10	334	0	0	0
51213	11	10	277	4	91	130
51214	11	10	255	0	0	0
51215	11	10	290	0	0	0
51216	11	10	389	0	0	0
51217	11	10	68	0	0	0
51218	11	10	160	0	0	0
51219	11	10	155	3	0	0
51220	11	10	367	0	0	0
51221	11	10	26	0	0	0
51222	11	10	272	0	0	0
51223	11	10	22	0	0	0
51224	11	10	80	0	0	0
51225	11	10	191	1	1	1
51226	11	10	371	164	1009	1025
51227	11	10	187	0	5	3
51228	11	10	166	0	0	0
51229	11	10	382	0	0	0
51230	11	10	79	0	0	0
51231	11	10	113	0	0	0
51232	11	10	196	0	0	0
51233	11	10	353	0	0	0
51234	11	10	285	0	0	0
51235	11	10	361	1	0	0
51236	11	10	309	0	0	0
51237	11	10	118	2	9	9
51238	11	10	384	0	0	0
51239	11	10	372	0	0	0
51240	11	10	15	0	0	0
51241	11	10	308	0	0	0
51242	11	10	275	0	0	0
51243	11	10	34	231	641	579
51244	11	10	158	0	0	0
51245	11	10	47	0	0	0
51246	11	10	86	0	0	0
51247	11	10	323	0	0	0
51248	11	10	342	0	0	0
51249	11	10	339	0	0	0
51250	11	10	63	0	0	0
51251	11	10	7	0	0	0
51252	11	10	51	0	0	0
51253	11	10	264	25	286	291
51254	11	10	38	22	412	401
51255	11	10	186	1	14	19
51256	11	10	215	1706	2806	2408
51257	11	10	226	0	0	0
51258	11	10	175	0	0	0
51259	11	10	261	0	0	0
51260	11	10	360	0	0	0
51261	11	10	345	0	0	0
51262	11	10	240	0	0	0
51263	11	10	251	95	153	147
51264	11	10	355	0	0	0
51265	11	10	126	0	0	0
51266	11	10	78	152	0	0
51267	11	10	105	0	6	4
51268	11	10	140	3	18	15
51269	11	10	307	0	0	0
51270	11	10	69	0	0	0
51271	11	10	312	0	0	0
51272	11	10	333	6	0	0
51273	11	10	387	91	0	0
51274	11	10	380	21	44	43
51275	11	10	349	0	0	0
51276	11	10	274	153	674	630
51277	11	10	61	142	216	173
51278	11	10	42	5366	0	0
51279	11	10	182	0	0	0
51280	11	10	293	2837	7572	8065
51281	11	10	199	0	0	0
51282	11	10	161	0	0	0
51283	11	10	316	26	223	176
51284	11	10	352	51	222	277
51285	11	10	348	48	0	0
51286	11	10	246	0	0	0
51287	11	10	189	437	822	737
51288	11	10	283	13928	25856	22974
51289	11	10	359	85	386	302
51290	11	10	392	0	0	0
51291	11	10	30	0	0	0
51292	11	10	306	0	0	0
51293	11	10	153	0	0	0
51294	11	10	315	140	0	0
51295	11	10	262	0	0	0
51296	11	10	9	27	330	307
51297	11	10	202	0	0	0
51298	11	10	85	11966	20207	18265
51299	11	10	197	0	0	0
51300	11	10	340	347	2190	2423
51301	11	10	381	0	0	0
51302	11	10	84	0	0	0
51303	11	10	354	0	0	0
51304	11	10	244	0	0	0
51305	11	10	108	4	21	13
51306	11	10	216	760	3697	3969
51307	11	10	104	0	0	0
51308	11	10	151	0	0	0
51309	11	10	236	7356	17151	15337
51310	11	10	70	149	1272	1120
51311	11	10	19	0	0	0
51312	11	10	267	0	0	0
51313	11	10	325	68	269	251
51314	11	10	5	0	0	0
51315	11	10	250	0	0	0
51316	11	10	174	0	11	18
51317	11	10	143	0	0	0
51318	11	10	273	0	0	0
51319	11	10	233	0	0	0
51320	11	10	10	48	546	532
51321	11	10	288	2416	6571	9192
51322	11	10	74	0	0	0
51323	11	10	152	53	54	53
51324	11	10	172	61	197	142
51325	11	10	300	0	0	0
51326	11	10	95	0	0	0
51327	11	10	97	4658	0	0
51328	11	10	156	2411	6782	6039
51329	11	10	259	0	0	0
51330	11	10	292	0	0	0
51331	11	10	120	0	0	0
51332	11	10	369	133	190	191
51333	11	10	320	89355	0	0
51334	11	10	14	0	0	0
51335	11	10	327	0	0	0
51336	11	10	91	18756	35806	33254
51337	11	10	16	0	0	0
51338	11	10	377	854	0	0
51339	11	10	99	2	0	0
51340	11	10	222	0	0	0
51341	11	10	96	0	0	0
51342	11	10	148	208	0	0
51343	11	10	263	0	14	12
51344	11	10	141	0	0	0
51345	11	10	55	71	242	186
51346	11	10	394	8975	0	0
51347	11	10	65	0	0	0
51348	11	10	12	17391	32434	25771
51349	11	10	390	0	0	0
51350	11	10	40	0	0	0
51351	11	10	241	22321	0	0
51352	11	10	23	0	0	0
51353	11	10	121	165	382	275
51354	11	10	53	6	0	0
51355	11	10	75	0	0	0
51356	11	10	100	0	0	0
51357	11	10	225	2	13	11
51358	11	10	122	178	0	0
51359	11	10	192	3795	9067	7454
51360	11	10	131	4144	9447	7532
51361	11	10	337	1	0	0
51362	11	10	234	111	895	880
51363	11	10	103	0	0	0
51364	11	10	221	36	121	87
51365	11	10	124	20628	0	0
51366	11	10	62	0	0	0
51367	11	10	279	0	0	0
51368	11	10	57	93	438	360
51369	11	10	212	0	0	0
51370	11	10	112	0	0	0
51371	11	10	66	0	0	0
51372	11	10	139	51297	0	0
51373	11	10	397	0	0	0
51374	11	10	198	0	0	0
51375	11	10	362	1110	2558	1983
51376	11	10	183	1148	0	0
51377	11	10	164	2	16	12
51378	11	10	44	0	0	0
51379	11	10	179	0	0	0
51380	11	10	41	17	35	36
51381	11	10	336	0	0	0
51382	11	10	400	236946	0	0
51383	11	10	134	29	54	47
51384	11	10	39	4563630	6327660	5137660
51385	11	10	399	13	157	166
51386	11	10	168	31	244	250
51387	11	10	223	509	614	573
51388	11	10	249	91	0	0
51389	11	10	331	30112	0	0
51390	11	10	31	0	0	0
51391	11	10	137	0	0	0
51392	11	10	395	0	0	0
51393	11	10	214	0	0	0
51394	11	10	36	55653	86947	72319
51395	11	10	149	153	0	0
51396	11	10	298	0	0	0
51397	11	10	73	1414	5926	5338
51398	11	10	27	74989	112997	94193
51399	11	10	177	0	0	0
51400	11	10	237	3214	4944	4710
51401	11	10	167	15	101	90
51402	11	10	29	25	304	330
51403	11	10	136	431780	0	0
51404	11	10	138	20	238	241
51405	11	10	235	512764	805992	684045
51406	11	10	357	1207	3787	3577
51407	11	10	388	166	431	410
51408	11	10	347	0	0	0
51409	11	10	228	0	0	0
51410	11	10	368	0	0	0
51411	11	10	169	5970	22594	1998
51412	11	10	18	182	1754	1704
51413	11	10	324	32135	47054	38926
51414	11	10	209	323	965	859
51415	11	10	48	135007	0	0
51416	11	10	370	57044	83488	68731
51417	11	10	301	154606	252720	215054
51418	11	10	129	910749	0	0
51419	11	10	328	2442	13306	12489
51420	11	10	56	260	846	852
51421	11	10	127	323494	0	0
51422	11	10	218	0	0	0
51423	11	10	318	0	0	0
51424	11	10	330	0	0	0
51425	11	10	125	0	0	0
51426	11	10	332	0	0	0
51427	11	10	296	0	0	0
51428	11	10	310	76	488	505
51429	11	10	219	455480	1234050	228040
51430	11	10	239	13	205	177
51431	11	10	24	0	0	0
51432	11	10	163	40795	110578	105718
51433	11	10	248	0	0	0
51434	11	10	201	0	0	0
51435	11	10	220	0	0	0
51436	11	10	363	0	0	0
51437	11	10	231	1520	3822	3450
51438	11	10	157	278694	510971	453173
51439	11	10	21	8346	32269	30883
51440	11	10	132	0	0	0
51441	11	10	207	6543	16569	15444
51442	11	10	180	0	0	0
51443	11	10	343	34	160	137
51444	11	10	351	244	648	581
51445	11	10	173	0	0	0
51446	11	10	178	92	394	406
51447	11	10	4	22	105	116
51448	11	10	210	0	0	0
51449	11	10	37	0	0	0
51450	11	10	111	0	0	0
51451	11	10	171	122	733	703
51452	11	10	165	0	0	0
51453	11	10	376	286706	0	0
51454	11	10	106	2	0	0
51455	11	10	25	0	0	0
51456	11	10	396	0	0	0
51457	11	10	43	0	0	0
51458	11	10	33	0	0	0
51459	11	10	286	15	318	319
51460	11	10	313	0	0	0
51461	11	10	391	3203850	4370490	3516270
51462	11	10	116	0	0	0
51463	11	10	71	1121	8012	7660
51464	11	10	46	0	0	0
51465	11	10	119	590	2909	2777
51466	11	10	341	580491	929357	794690
51467	11	10	170	0	0	0
51468	11	10	107	686046	1726820	316711
51469	11	10	208	51392	139493	132731
51470	11	10	266	494	1718	1627
51471	11	10	254	1138740	1643970	1355960
51472	11	10	194	0	0	0
51473	11	10	101	0	0	0
51474	11	10	329	0	0	0
51475	11	10	115	33	168	179
51476	11	10	247	26	346	356
51477	11	10	282	11486900	13599100	10146600
51478	11	10	375	15585	40843	38120
51479	11	10	110	45705400	68812200	3515110
51480	11	10	195	0	0	0
51481	11	10	211	11	0	0
51482	11	10	304	0	0	0
51483	11	10	154	5350	0	0
51484	11	10	35	11366	30062	28343
51485	11	10	162	7477	12538	12110
51486	11	10	89	0	0	0
51487	11	10	128	1896	8861	8578
51488	11	10	289	0	0	0
51489	11	10	338	32981	71341	68244
51490	11	10	59	110	562	539
51491	11	10	269	0	0	0
51492	11	10	305	0	0	0
51493	11	10	358	36930	97654	92907
51494	11	10	366	702	6960	5458
51495	11	10	144	459712	1279490	106020
51496	11	10	3	0	0	0
51497	11	10	393	1536400	3555230	440740
51498	11	10	303	9287	22361	20806
51499	11	10	45	1526180	2307110	1941900
51500	11	10	227	0	0	0
51501	11	10	314	3499	8282	8037
51502	11	10	190	111	381	342
51503	11	10	265	28663	60941	56019
51504	11	10	184	15988	41947	39754
51505	11	10	268	33171	89205	85173
51506	11	10	90	4382380	0	0
51507	11	10	87	22	0	0
51508	11	10	206	0	0	0
51509	11	10	77	0	0	0
51510	11	10	203	0	0	0
51511	11	10	109	75	557	531
51512	11	10	294	0	0	0
51513	11	10	321	0	0	0
51514	11	10	364	31510	82647	78609
51515	11	10	287	63625	173483	125670
51516	11	10	92	0	0	0
51517	11	10	205	4230450	5762370	4089980
51518	11	10	50	0	0	0
51519	11	10	67	0	0	0
51520	11	10	176	51	0	0
51521	11	10	20	187	1248	1253
51522	11	10	200	0	0	0
51523	11	10	385	0	0	0
51524	11	10	302	0	0	0
51525	11	10	185	1875160	0	0
51526	11	10	242	0	0	0
51527	11	10	311	2550	0	0
51528	11	10	374	2310	0	0
51529	11	10	299	88	0	0
51530	11	10	322	0	0	0
51531	11	10	291	9365	0	0
51532	11	10	94	114	0	0
51533	11	10	297	0	0	0
51534	11	10	6	0	0	0
51535	11	10	243	0	0	0
51536	11	10	271	0	0	0
51537	11	10	2	1119	0	0
51538	11	10	193	0	0	0
51539	12	10	245	0	0	0
51540	12	10	83	0	0	0
51541	12	10	238	0	0	0
51542	12	10	204	0	0	0
51543	12	10	98	0	0	0
51544	12	10	386	0	0	0
51545	12	10	373	0	0	0
51546	12	10	213	0	0	0
51547	12	10	346	25	472	426
51548	12	10	356	0	0	0
51549	12	10	281	0	0	0
51550	12	10	123	0	0	0
51551	12	10	64	0	0	0
51552	12	10	278	0	0	0
51553	12	10	8	98	526	676
51554	12	10	232	0	0	0
51555	12	10	60	0	0	0
51556	12	10	159	0	0	0
51557	12	10	270	2	0	0
51558	12	10	93	0	0	0
51559	12	10	147	283	597	744
51560	12	10	257	0	0	0
51561	12	10	224	0	0	0
51562	12	10	28	0	0	0
51563	12	10	11	0	0	0
51564	12	10	344	0	0	0
51565	12	10	334	0	0	0
51566	12	10	277	34	89	93
51567	12	10	255	0	0	0
51568	12	10	290	0	0	0
51569	12	10	389	0	0	0
51570	12	10	68	0	0	0
51571	12	10	160	0	0	0
51572	12	10	155	1	0	0
51573	12	10	367	0	0	0
51574	12	10	26	0	0	0
51575	12	10	272	0	0	0
51576	12	10	22	0	0	0
51577	12	10	80	0	0	0
51578	12	10	191	0	1	2
51579	12	10	371	176	818	1016
51580	12	10	187	3	3	4
51581	12	10	166	0	0	0
51582	12	10	382	0	0	0
51583	12	10	79	0	0	0
51584	12	10	113	0	0	0
51585	12	10	196	0	0	0
51586	12	10	353	0	0	0
51587	12	10	285	0	0	0
51588	12	10	361	0	0	1
51589	12	10	309	0	0	0
51590	12	10	118	2	5	7
51591	12	10	384	0	0	0
51592	12	10	372	0	0	0
51593	12	10	15	0	0	0
51594	12	10	308	0	0	0
51595	12	10	275	0	0	0
51596	12	10	34	168	1027	651
51597	12	10	158	0	0	0
51598	12	10	47	0	0	0
51599	12	10	86	0	0	0
51600	12	10	323	0	0	0
51601	12	10	342	0	0	0
51602	12	10	339	302	810	1306
51603	12	10	63	0	0	0
51604	12	10	7	0	0	0
51605	12	10	51	0	0	0
51606	12	10	264	22	310	283
51607	12	10	38	22	389	382
51608	12	10	186	0	0	0
51609	12	10	215	1593	2603	2325
51610	12	10	226	0	0	0
51611	12	10	175	0	0	0
51612	12	10	261	0	0	0
51613	12	10	360	0	0	0
51614	12	10	345	0	0	0
51615	12	10	240	0	0	0
51616	12	10	251	73	182	159
51617	12	10	355	0	1	3
51618	12	10	126	0	0	0
51619	12	10	78	158	0	0
51620	12	10	105	0	0	0
51621	12	10	140	0	0	0
51622	12	10	307	0	0	0
51623	12	10	69	0	0	0
51624	12	10	312	0	0	2
51625	12	10	333	8	0	0
51626	12	10	387	93	0	0
51627	12	10	380	13	45	42
51628	12	10	349	0	0	0
51629	12	10	274	122	572	671
51630	12	10	61	110	193	165
51631	12	10	42	4856	0	0
51632	12	10	182	0	0	0
51633	12	10	293	2232	5299	6670
51634	12	10	199	0	0	0
51635	12	10	161	0	0	0
51636	12	10	316	11	181	213
51637	12	10	352	95	264	268
51638	12	10	348	41	0	0
51639	12	10	246	0	0	0
51640	12	10	189	409	747	655
51641	12	10	283	14268	26512	24069
51642	12	10	359	68	317	333
51643	12	10	392	0	0	0
51644	12	10	30	0	0	0
51645	12	10	306	0	0	0
51646	12	10	153	0	3	1
51647	12	10	315	112	0	0
51648	12	10	262	0	0	0
51649	12	10	9	15	224	317
51650	12	10	202	0	0	0
51651	12	10	85	10546	17051	16695
51652	12	10	197	0	0	0
51653	12	10	340	179	1407	2043
51654	12	10	381	0	0	0
51655	12	10	84	0	0	0
51656	12	10	354	0	0	0
51657	12	10	244	0	0	0
51658	12	10	108	1	20	31
51659	12	10	216	394	2351	3153
51660	12	10	104	0	0	0
51661	12	10	151	136	1554	1281
51662	12	10	236	6552	15237	15661
51663	12	10	70	115	1455	1448
51664	12	10	19	0	0	0
51665	12	10	267	0	0	0
51666	12	10	325	44	286	270
51667	12	10	5	0	0	0
51668	12	10	250	0	0	0
51669	12	10	174	1	14	23
51670	12	10	143	0	0	0
51671	12	10	273	1	0	0
51672	12	10	233	0	0	0
51673	12	10	10	32	466	537
51674	12	10	288	2432	6263	8176
51675	12	10	74	0	0	0
51676	12	10	152	55	64	68
51677	12	10	172	47	179	189
51678	12	10	300	0	0	0
51679	12	10	95	0	0	0
51680	12	10	97	3924	0	0
51681	12	10	156	1958	4958	5695
51682	12	10	259	0	0	0
51683	12	10	292	0	0	0
51684	12	10	120	0	0	0
51685	12	10	369	308	1166	1259
51686	12	10	320	81962	0	0
51687	12	10	14	2898	0	0
51688	12	10	327	0	0	0
51689	12	10	91	18661	29487	30093
51690	12	10	16	0	0	0
51691	12	10	377	726	0	0
51692	12	10	99	0	0	0
51693	12	10	222	0	0	0
