X	Y	SpeciesID	SeedAbundance	SeedlingAbundance	AdultAbundance
49397	2	9	220	0	0	0
49398	3	9	220	0	0	0
49399	4	9	220	0	0	0
49400	5	9	220	0	0	0
49401	6	9	220	0	0	0
49402	7	9	220	0	0	0
49403	8	9	220	0	0	0
49404	9	9	220	0	0	0
49405	10	9	220	0	0	0
49406	11	9	220	0	0	0
49407	12	9	220	0	0	0
49408	13	9	220	0	0	0
49409	14	9	220	0	0	0
49410	15	9	220	0	0	0
49411	1	10	220	0	0	0
49412	2	10	220	0	0	0
49413	3	10	220	0	0	0
49414	4	10	220	0	0	0
49415	5	10	220	0	0	0
49416	6	10	220	0	0	0
49417	7	10	220	0	0	0
49418	8	10	220	0	0	0
49419	9	10	220	0	0	0
49420	10	10	220	0	0	0
49421	11	10	220	0	0	0
49422	12	10	220	0	0	0
49423	13	10	220	0	0	0
49424	14	10	220	0	0	0
49425	15	10	220	0	0	0
49426	1	11	220	0	0	0
49427	2	11	220	0	0	0
49428	3	11	220	0	0	0
49429	4	11	220	0	0	0
49430	5	11	220	0	0	0
49431	6	11	220	0	0	0
49432	7	11	220	0	0	0
49433	8	11	220	0	0	0
49434	9	11	220	0	0	0
49435	10	11	220	0	0	0
49436	11	11	220	0	0	0
49437	12	11	220	0	0	0
49438	13	11	220	0	0	0
49439	14	11	220	0	0	0
49440	15	11	220	0	0	0
49441	1	12	220	0	0	0
49442	2	12	220	0	0	0
49443	3	12	220	0	0	0
49444	4	12	220	0	0	0
49445	5	12	220	0	0	0
49446	6	12	220	0	0	0
49447	7	12	220	0	0	0
49448	8	12	220	0	0	0
49449	9	12	220	0	0	0
49450	10	12	220	0	0	0
49451	11	12	220	0	0	0
49452	12	12	220	0	0	0
49453	13	12	220	0	0	0
49454	14	12	220	0	0	0
49455	15	12	220	0	0	0
49456	1	13	220	0	0	0
49457	2	13	220	0	0	0
49458	3	13	220	0	0	0
49459	4	13	220	0	0	0
49460	5	13	220	0	0	0
49461	6	13	220	0	0	0
49462	7	13	220	0	0	0
49463	8	13	220	0	0	0
49464	9	13	220	0	0	0
49465	10	13	220	0	0	0
49466	11	13	220	0	0	0
49467	12	13	220	0	0	0
49468	13	13	220	0	0	0
49469	14	13	220	0	0	0
49470	15	13	220	0	0	0
49471	1	14	220	0	0	0
49472	2	14	220	0	0	0
49473	3	14	220	0	0	0
49474	4	14	220	0	0	0
49475	5	14	220	0	0	0
49476	6	14	220	0	0	0
49477	7	14	220	0	0	0
49478	8	14	220	0	0	0
49479	9	14	220	0	0	0
49480	10	14	220	0	0	0
49481	11	14	220	0	0	0
49482	12	14	220	0	0	0
49483	13	14	220	0	0	0
49484	14	14	220	0	0	0
49485	15	14	220	0	0	0
49486	1	15	220	0	0	0
49487	2	15	220	0	0	0
49488	3	15	220	0	0	0
49489	4	15	220	0	0	0
49490	5	15	220	0	0	0
49491	6	15	220	0	0	0
49492	7	15	220	0	0	0
49493	8	15	220	0	0	0
49494	9	15	220	0	0	0
49495	10	15	220	0	0	0
49496	11	15	220	0	0	0
49497	12	15	220	0	0	0
49498	13	15	220	0	0	0
49499	14	15	220	0	0	0
49500	15	15	220	0	0	0
49501	1	1	221	0	0	0
49502	2	1	221	0	0	0
49503	3	1	221	0	0	0
49504	4	1	221	0	0	0
49505	5	1	221	0	0	0
49506	6	1	221	0	0	0
49507	7	1	221	0	0	0
49508	8	1	221	0	0	0
49509	9	1	221	0	0	0
49510	10	1	221	0	0	0
49511	11	1	221	0	0	0
49512	12	1	221	0	0	0
49513	13	1	221	0	0	0
49514	14	1	221	0	0	0
49515	15	1	221	0	0	0
49516	1	2	221	0	0	0
49517	2	2	221	0	0	0
49518	3	2	221	0	0	0
49519	4	2	221	0	0	0
49520	5	2	221	0	0	0
49521	6	2	221	0	0	0
49522	7	2	221	0	0	0
49523	8	2	221	0	0	0
49524	9	2	221	0	0	0
49525	10	2	221	0	0	0
49526	11	2	221	0	0	0
49527	12	2	221	0	0	0
49528	13	2	221	0	0	0
49529	14	2	221	0	0	0
49530	15	2	221	0	0	0
49531	1	3	221	0	0	0
49532	2	3	221	0	0	0
49533	3	3	221	0	0	0
49534	4	3	221	0	0	0
49535	5	3	221	0	0	0
49536	6	3	221	0	0	0
49537	7	3	221	0	0	0
49538	8	3	221	0	0	0
49539	9	3	221	0	0	0
49540	10	3	221	0	0	0
49541	11	3	221	0	0	0
49542	12	3	221	0	0	0
49543	13	3	221	0	0	0
49544	14	3	221	0	0	0
49545	15	3	221	0	0	0
49546	1	4	221	0	0	0
49547	2	4	221	0	0	0
49548	3	4	221	0	0	0
49549	4	4	221	0	0	0
49550	5	4	221	0	0	0
49551	6	4	221	0	0	0
49552	7	4	221	0	0	0
49553	8	4	221	0	0	0
49554	9	4	221	0	0	0
49555	10	4	221	0	0	0
49556	11	4	221	0	0	0
49557	12	4	221	0	0	0
49558	13	4	221	0	0	0
49559	14	4	221	0	0	0
49560	15	4	221	0	0	0
49561	1	5	221	0	0	0
49562	2	5	221	0	0	0
49563	3	5	221	0	0	0
49564	4	5	221	0	0	0
49565	5	5	221	0	0	0
49566	6	5	221	0	0	0
49567	7	5	221	0	0	0
49568	8	5	221	0	0	0
49569	9	5	221	0	0	0
49570	10	5	221	0	0	0
49571	11	5	221	0	0	0
49572	12	5	221	0	0	0
49573	13	5	221	0	0	0
49574	14	5	221	0	0	0
49575	15	5	221	0	0	0
49576	1	6	221	0	0	0
49577	2	6	221	0	0	0
49578	3	6	221	0	0	0
49579	4	6	221	0	0	0
49580	5	6	221	0	0	0
49581	6	6	221	0	0	0
49582	7	6	221	0	0	0
49583	8	6	221	0	0	0
49584	9	6	221	0	0	0
49585	10	6	221	0	0	0
49586	11	6	221	0	0	0
49587	12	6	221	0	0	0
49588	13	6	221	0	0	0
49589	14	6	221	0	0	0
49590	15	6	221	0	0	0
49591	1	7	221	0	0	0
49592	2	7	221	0	0	0
49593	3	7	221	0	0	0
49594	4	7	221	0	0	0
49595	5	7	221	0	0	0
49596	6	7	221	0	0	0
49597	7	7	221	0	0	0
49598	8	7	221	0	0	0
49599	9	7	221	0	0	0
49600	10	7	221	0	0	0
49601	11	7	221	0	0	0
49602	12	7	221	0	0	0
49603	13	7	221	0	0	0
49604	14	7	221	0	0	0
49605	15	7	221	0	0	0
49606	1	8	221	40858	136390	131976
49607	2	8	221	41046	135733	131874
49608	3	8	221	41006	136113	131677
49609	4	8	221	40909	136064	131959
49610	5	8	221	41058	136538	131414
49611	6	8	221	41318	136199	131390
49612	7	8	221	41387	136036	131619
49613	8	8	221	41286	136270	131576
49614	9	8	221	40978	136592	131837
49615	10	8	221	40877	136206	132734
49616	11	8	221	41040	136184	132451
49617	12	8	221	40755	136657	131964
49618	13	8	221	40659	135321	131942
49619	14	8	221	41047	136182	131646
49620	15	8	221	40834	135993	131447
49621	1	9	221	75108	249874	241275
49622	2	9	221	75773	250111	241315
49623	3	9	221	75746	251237	241675
49624	4	9	221	75319	250580	241797
49625	5	9	221	75974	250122	241370
49626	6	9	221	75055	249804	242680
49627	7	9	221	76202	250128	241623
49628	8	9	221	75695	252184	240895
49629	9	9	221	75626	250906	241647
49630	10	9	221	76240	249870	241696
49631	11	9	221	75876	249908	242064
49632	12	9	221	75668	251077	241611
49633	13	9	221	75588	249614	242080
49634	14	9	221	75832	249682	240918
49635	15	9	221	75999	250376	240583
49636	1	10	221	104866	345721	332084
49637	2	10	221	104716	345226	332289
49638	3	10	221	105372	345263	332981
49639	4	10	221	105328	345909	332421
49640	5	10	221	105039	346220	333435
49641	6	10	221	104816	347469	332466
49642	7	10	221	104951	345986	332824
49643	8	10	221	104493	345757	333915
49644	9	10	221	104069	346131	334876
49645	10	10	221	104936	345873	332826
49646	11	10	221	104586	347268	332543
49647	12	10	221	104374	345370	332259
49648	13	10	221	104490	346134	334502
49649	14	10	221	105489	345632	332624
49650	15	10	221	104793	344473	331483
49651	1	11	221	129656	424093	405373
49652	2	11	221	129553	425268	407869
49653	3	11	221	128332	424803	408241
49654	4	11	221	128909	423995	407482
49655	5	11	221	128675	424726	407862
49656	6	11	221	128978	425503	406958
49657	7	11	221	128921	424096	408087
49658	8	11	221	129633	426217	405531
49659	9	11	221	130214	425271	406411
49660	10	11	221	129606	424919	407793
49661	11	11	221	129818	425186	407425
49662	12	11	221	129472	424197	407302
49663	13	11	221	129472	424805	407012
49664	14	11	221	129304	424482	407281
49665	15	11	221	129023	424394	406507
49666	1	12	221	89634	294460	281195
49667	2	12	221	89598	293773	280148
49668	3	12	221	90391	294654	281557
49669	4	12	221	90227	294370	280774
49670	5	12	221	90059	294840	280885
49671	6	12	221	89409	295456	281382
49672	7	12	221	90394	295211	280801
49673	8	12	221	90991	294667	280983
49674	9	12	221	90023	294803	281139
49675	10	12	221	89889	293805	282399
49676	11	12	221	90170	295039	280662
49677	12	12	221	90144	294992	280598
49678	13	12	221	90044	294345	281115
49679	14	12	221	89986	294896	280684
49680	15	12	221	89852	292387	280172
49681	1	13	221	55482	180965	172246
49682	2	13	221	55612	181165	173413
49683	3	13	221	56490	181828	172376
49684	4	13	221	55715	181448	172471
49685	5	13	221	56049	181513	172707
49686	6	13	221	55460	180832	173049
49687	7	13	221	55536	180213	172862
49688	8	13	221	56029	182553	172301
49689	9	13	221	55638	181927	172883
49690	10	13	221	55868	181266	172601
49691	11	13	221	56186	182133	172678
49692	12	13	221	55925	181725	172748
49693	13	13	221	55711	181455	172921
49694	14	13	221	55849	181138	172357
49695	15	13	221	55472	181425	171755
49696	1	14	221	25893	83960	79288
49697	2	14	221	26010	84007	79885
49698	3	14	221	26141	84328	79364
49699	4	14	221	26052	84261	79432
49700	5	14	221	25890	83612	79603
49701	6	14	221	25861	84970	79501
49702	7	14	221	26242	84427	79755
49703	8	14	221	25940	84424	79367
49704	9	14	221	26093	84294	79363
49705	10	14	221	25978	84245	79379
49706	11	14	221	25942	84419	79508
49707	12	14	221	25847	84132	79963
49708	13	14	221	25944	84057	79584
49709	14	14	221	25876	83742	79907
49710	15	14	221	25947	84265	79390
49711	1	15	221	0	0	0
49712	2	15	221	0	0	0
49713	3	15	221	0	0	0
49714	4	15	221	0	0	0
49715	5	15	221	0	0	0
49716	6	15	221	0	0	0
49717	7	15	221	0	0	0
49718	8	15	221	0	0	0
49719	9	15	221	0	0	0
49720	10	15	221	0	0	0
49721	11	15	221	0	0	0
49722	12	15	221	0	0	0
49723	13	15	221	0	0	0
49724	14	15	221	0	0	0
49725	15	15	221	0	0	0
49726	1	1	222	0	0	0
49727	2	1	222	0	0	0
49728	3	1	222	0	0	0
49729	4	1	222	0	0	0
49730	5	1	222	0	0	0
49731	6	1	222	0	0	0
49732	7	1	222	0	0	0
49733	8	1	222	0	0	0
49734	9	1	222	0	0	0
49735	10	1	222	0	0	0
49736	11	1	222	0	0	0
49737	12	1	222	0	0	0
49738	13	1	222	0	0	0
49739	14	1	222	0	0	0
49740	15	1	222	0	0	0
49741	1	2	222	0	0	0
49742	2	2	222	0	0	0
49743	3	2	222	0	0	0
49744	4	2	222	0	0	0
49745	5	2	222	0	0	0
49746	6	2	222	0	0	0
49747	7	2	222	0	0	0
49748	8	2	222	0	0	0
49749	9	2	222	0	0	0
49750	10	2	222	0	0	0
49751	11	2	222	0	0	0
49752	12	2	222	0	0	0
49753	13	2	222	0	0	0
49754	14	2	222	0	0	0
49755	15	2	222	0	0	0
49756	1	3	222	0	0	0
49757	2	3	222	0	0	0
49758	3	3	222	0	0	0
49759	4	3	222	0	0	0
49760	5	3	222	0	0	0
49761	6	3	222	0	0	0
49762	7	3	222	0	0	0
49763	8	3	222	0	0	0
49764	9	3	222	0	0	0
49765	10	3	222	0	0	0
49766	11	3	222	0	0	0
49767	12	3	222	0	0	0
49768	13	3	222	0	0	0
49769	14	3	222	0	0	0
49770	15	3	222	0	0	0
49771	1	4	222	0	0	0
49772	2	4	222	0	0	0
49773	3	4	222	0	0	0
49774	4	4	222	0	0	0
49775	5	4	222	0	0	0
49776	6	4	222	0	0	0
49777	7	4	222	0	0	0
49778	8	4	222	0	0	0
49779	9	4	222	0	0	0
49780	10	4	222	0	0	0
49781	11	4	222	0	0	0
49782	12	4	222	0	0	0
49783	13	4	222	0	0	0
49784	14	4	222	0	0	0
49785	15	4	222	0	0	0
49786	1	5	222	0	0	0
49787	2	5	222	0	0	0
49788	3	5	222	0	0	0
49789	4	5	222	0	0	0
49790	5	5	222	0	0	0
49791	6	5	222	0	0	0
49792	7	5	222	0	0	0
49793	8	5	222	0	0	0
49794	9	5	222	0	0	0
49795	10	5	222	0	0	0
49796	11	5	222	0	0	0
49797	12	5	222	0	0	0
49798	13	5	222	0	0	0
49799	14	5	222	0	0	0
49800	15	5	222	0	0	0
49801	1	6	222	0	0	0
49802	2	6	222	0	0	0
49803	3	6	222	0	0	0
49804	4	6	222	0	0	0
49805	5	6	222	0	0	0
49806	6	6	222	0	0	0
49807	7	6	222	0	0	0
49808	8	6	222	0	0	0
49809	9	6	222	0	0	0
49810	10	6	222	0	0	0
49811	11	6	222	0	0	0
49812	12	6	222	0	0	0
49813	13	6	222	0	0	0
49814	14	6	222	0	0	0
49815	15	6	222	0	0	0
49816	1	7	222	0	0	0
49817	2	7	222	0	0	0
49818	3	7	222	0	0	0
49819	4	7	222	0	0	0
49820	5	7	222	0	0	0
49821	6	7	222	0	0	0
49822	7	7	222	0	0	0
49823	8	7	222	0	0	0
49824	9	7	222	0	0	0
49825	10	7	222	0	0	0
49826	11	7	222	0	0	0
49827	12	7	222	0	0	0
49828	13	7	222	0	0	0
49829	14	7	222	0	0	0
49830	15	7	222	0	0	0
49831	1	8	222	165	1358	1274
49832	2	8	222	163	1257	1405
49833	3	8	222	175	1313	1333
49834	4	8	222	141	1296	1339
49835	5	8	222	165	1371	1325
49836	6	8	222	177	1377	1362
49837	7	8	222	144	1307	1381
49838	8	8	222	154	1321	1388
49839	9	8	222	156	1338	1373
49840	10	8	222	186	1344	1332
49841	11	8	222	180	1403	1267
49842	12	8	222	197	1251	1366
49843	13	8	222	158	1336	1333
49844	14	8	222	145	1378	1335
49845	15	8	222	174	1313	1365
49846	1	9	222	261	2442	2505
49847	2	9	222	322	2475	2471
49848	3	9	222	272	2340	2529
49849	4	9	222	288	2346	2478
49850	5	9	222	312	2446	2480
49851	6	9	222	289	2445	2522
49852	7	9	222	363	2568	2410
49853	8	9	222	345	2441	2421
49854	9	9	222	348	2418	2422
49855	10	9	222	352	2484	2352
49856	11	9	222	370	2424	2355
49857	12	9	222	315	2414	2453
49858	13	9	222	283	2473	2477
49859	14	9	222	312	2439	2453
49860	15	9	222	363	2543	2363
49861	1	10	222	469	3511	3279
49862	2	10	222	491	3507	3215
49863	3	10	222	436	3518	3352
49864	4	10	222	447	3324	3399
49865	5	10	222	418	3502	3403
49866	6	10	222	411	3399	3407
49867	7	10	222	447	3501	3342
49868	8	10	222	423	3330	3408
49869	9	10	222	449	3509	3328
49870	10	10	222	419	3357	3436
49871	11	10	222	472	3377	3328
49872	12	10	222	410	3365	3367
49873	13	10	222	403	3362	3428
49874	14	10	222	431	3403	3367
49875	15	10	222	442	3485	3423
49876	1	11	222	536	4171	4145
49877	2	11	222	544	4192	4059
49878	3	11	222	539	4028	4171
49879	4	11	222	525	4353	4133
49880	5	11	222	573	4170	4003
49881	6	11	222	543	4282	4086
49882	7	11	222	561	4227	4136
49883	8	11	222	562	4211	4013
49884	9	11	222	527	4075	4143
49885	10	11	222	565	4337	4076
49886	11	11	222	525	4064	4136
49887	12	11	222	564	4181	4107
49888	13	11	222	480	4083	4222
49889	14	11	222	536	4104	4202
49890	15	11	222	545	4129	4139
49891	1	12	222	618	4793	4734
49892	2	12	222	637	4815	4662
49893	3	12	222	610	4793	4731
49894	4	12	222	634	4912	4683
49895	5	12	222	648	4936	4763
49896	6	12	222	621	4770	4761
49897	7	12	222	610	4907	4698
49898	8	12	222	600	4923	4739
49899	9	12	222	617	4835	4801
49900	10	12	222	662	4715	4692
49901	11	12	222	543	4669	4831
49902	12	12	222	583	4732	4720
49903	13	12	222	657	4866	4775
49904	14	12	222	594	4735	4822
49905	15	12	222	614	4765	4743
49906	1	13	222	418	3648	3561
49907	2	13	222	455	3577	3455
49908	3	13	222	445	3603	3508
49909	4	13	222	487	3542	3402
49910	5	13	222	463	3751	3493
49911	6	13	222	448	3474	3515
49912	7	13	222	476	3441	3496
49913	8	13	222	464	3620	3506
49914	9	13	222	448	3546	3466
49915	10	13	222	438	3535	3589
49916	11	13	222	412	3576	3569
49917	12	13	222	453	3553	3537
49918	13	13	222	478	3618	3545
49919	14	13	222	452	3592	3567
49920	15	13	222	450	3615	3477
49921	1	14	222	308	2502	2408
49922	2	14	222	321	2450	2356
49923	3	14	222	327	2452	2439
49924	4	14	222	320	2414	2379
49925	5	14	222	317	2461	2446
49926	6	14	222	325	2442	2370
49927	7	14	222	305	2505	2432
49928	8	14	222	290	2398	2425
49929	9	14	222	322	2668	2475
49930	10	14	222	317	2457	2383
49931	11	14	222	281	2451	2504
49932	12	14	222	342	2422	2285
49933	13	14	222	269	2313	2504
49934	14	14	222	311	2455	2426
49935	15	14	222	322	2523	2355
49936	1	15	222	176	1507	1510
49937	2	15	222	186	1500	1503
49938	3	15	222	220	1465	1497
49939	4	15	222	183	1512	1516
49940	5	15	222	186	1469	1501
49941	6	15	222	209	1439	1478
49942	7	15	222	203	1401	1504
49943	8	15	222	161	1543	1543
49944	9	15	222	185	1408	1500
49945	10	15	222	225	1488	1498
49946	11	15	222	231	1505	1416
49947	12	15	222	203	1483	1506
49948	13	15	222	195	1579	1478
49949	14	15	222	177	1548	1491
49950	15	15	222	199	1525	1479
49951	1	1	223	0	0	0
49952	2	1	223	0	0	0
49953	3	1	223	0	0	0
49954	4	1	223	0	0	0
49955	5	1	223	0	0	0
49956	6	1	223	0	0	0
49957	7	1	223	0	0	0
49958	8	1	223	0	0	0
49959	9	1	223	0	0	0
49960	10	1	223	0	0	0
49961	11	1	223	0	0	0
49962	12	1	223	0	0	0
49963	13	1	223	0	0	0
49964	14	1	223	0	0	0
49965	15	1	223	0	0	0
49966	1	2	223	0	0	0
49967	2	2	223	0	0	0
49968	3	2	223	0	0	0
49969	4	2	223	0	0	0
49970	5	2	223	0	0	0
49971	6	2	223	0	0	0
49972	7	2	223	0	0	0
49973	8	2	223	0	0	0
49974	9	2	223	0	0	0
49975	10	2	223	0	0	0
49976	11	2	223	0	0	0
49977	12	2	223	0	0	0
49978	13	2	223	0	0	0
49979	14	2	223	0	0	0
49980	15	2	223	0	0	0
49981	1	3	223	0	0	0
49982	2	3	223	0	0	0
49983	3	3	223	0	0	0
49984	4	3	223	0	0	0
49985	5	3	223	0	0	0
49986	6	3	223	0	0	0
49987	7	3	223	0	0	0
49988	8	3	223	0	0	0
49989	9	3	223	0	0	0
49990	10	3	223	0	0	0
49991	11	3	223	0	0	0
49992	12	3	223	0	0	0
49993	13	3	223	0	0	0
49994	14	3	223	0	0	0
49995	15	3	223	0	0	0
49996	1	4	223	0	0	0
49997	2	4	223	0	0	0
49998	3	4	223	0	0	0
49999	4	4	223	0	0	0
50000	5	4	223	0	0	0
50001	6	4	223	0	0	0
50002	7	4	223	0	0	0
50003	8	4	223	0	0	0
50004	9	4	223	0	0	0
50005	10	4	223	0	0	0
50006	11	4	223	0	0	0
50007	12	4	223	0	0	0
50008	13	4	223	0	0	0
50009	14	4	223	0	0	0
50010	15	4	223	0	0	0
50011	1	5	223	0	0	0
50012	2	5	223	0	0	0
50013	3	5	223	0	0	0
50014	4	5	223	0	0	0
50015	5	5	223	0	0	0
50016	6	5	223	0	0	0
50017	7	5	223	0	0	0
50018	8	5	223	0	0	0
50019	9	5	223	0	0	0
50020	10	5	223	0	0	0
50021	11	5	223	0	0	0
50022	12	5	223	0	0	0
50023	13	5	223	0	0	0
50024	14	5	223	0	0	0
50025	15	5	223	0	0	0
50026	1	6	223	0	0	0
50027	2	6	223	0	0	0
50028	3	6	223	0	0	0
50029	4	6	223	0	0	0
50030	5	6	223	0	0	0
50031	6	6	223	0	0	0
50032	7	6	223	0	0	0
50033	8	6	223	0	0	0
50034	9	6	223	0	0	0
50035	10	6	223	0	0	0
50036	11	6	223	0	0	0
50037	12	6	223	0	0	0
50038	13	6	223	0	0	0
50039	14	6	223	0	0	0
50040	15	6	223	0	0	0
50041	1	7	223	0	0	0
50042	2	7	223	0	0	0
50043	3	7	223	0	0	0
50044	4	7	223	0	0	0
50045	5	7	223	0	0	0
50046	6	7	223	0	0	0
50047	7	7	223	0	0	0
50048	8	7	223	0	0	0
50049	9	7	223	0	0	0
50050	10	7	223	0	0	0
50051	11	7	223	0	0	0
50052	12	7	223	0	0	0
50053	13	7	223	0	0	0
50054	14	7	223	0	0	0
50055	15	7	223	0	0	0
50056	1	8	223	0	0	0
50057	2	8	223	0	0	0
50058	3	8	223	0	0	0
50059	4	8	223	0	0	0
50060	5	8	223	0	0	0
50061	6	8	223	0	0	0
50062	7	8	223	0	0	0
50063	8	8	223	0	0	0
50064	9	8	223	0	0	0
50065	10	8	223	0	0	0
50066	11	8	223	0	0	0
50067	12	8	223	0	0	0
50068	13	8	223	0	0	0
50069	14	8	223	0	0	0
50070	15	8	223	0	0	0
50071	1	9	223	0	0	0
50072	2	9	223	0	0	0
50073	3	9	223	0	0	0
50074	4	9	223	0	0	0
50075	5	9	223	0	0	0
50076	6	9	223	0	0	0
50077	7	9	223	0	0	0
50078	8	9	223	0	0	0
50079	9	9	223	0	0	0
50080	10	9	223	0	0	0
50081	11	9	223	0	0	0
50082	12	9	223	0	0	0
50083	13	9	223	0	0	0
50084	14	9	223	0	0	0
50085	15	9	223	0	0	0
50086	1	10	223	147670	184014	177799
50087	2	10	223	149226	184892	176996
50088	3	10	223	148206	184118	177503
50089	4	10	223	149140	184920	177465
50090	5	10	223	148353	183979	177365
50091	6	10	223	147768	184574	177870
50092	7	10	223	148147	184165	177877
50093	8	10	223	148396	184076	176777
50094	9	10	223	148038	184760	178228
50095	10	10	223	149471	185408	177503
50096	11	10	223	147659	184241	177738
50097	12	10	223	147694	183309	178025
50098	13	10	223	147569	183962	177599
50099	14	10	223	148278	184146	177270
50100	15	10	223	149105	184997	177309
50101	1	11	223	272511	338143	324398
50102	2	11	223	275877	339005	324397
50103	3	11	223	272092	338846	326040
50104	4	11	223	272630	338133	324880
50105	5	11	223	274950	338164	324036
50106	6	11	223	273287	339269	325449
50107	7	11	223	273485	339919	325172
50108	8	11	223	271741	338479	325343
50109	9	11	223	273485	339226	324693
50110	10	11	223	273713	338791	325168
50111	11	11	223	271000	336615	325228
50112	12	11	223	274159	338927	324556
50113	13	11	223	274302	339902	324877
50114	14	11	223	272368	339183	325184
50115	15	11	223	274542	338914	324214
50116	1	12	223	385145	477378	443364
50117	2	12	223	384562	476907	443555
50118	3	12	223	384018	476443	443770
50119	4	12	223	385244	476118	443620
50120	5	12	223	384416	475745	443581
50121	6	12	223	385181	478081	443475
50122	7	12	223	384934	477345	443562
50123	8	12	223	384187	477119	443455
50124	9	12	223	384512	475670	443320
50125	10	12	223	384548	477372	443398
50126	11	12	223	384933	476842	443389
50127	12	12	223	385371	478163	443295
50128	13	12	223	384962	476598	443535
50129	14	12	223	384186	476342	443375
50130	15	12	223	385036	476274	443710
50131	1	13	223	571076	706034	500776
50132	2	13	223	571393	709077	500541
50133	3	13	223	571731	707410	500767
50134	4	13	223	572327	709841	500945
50135	5	13	223	570951	707323	500712
50136	6	13	223	572551	707760	501061
50137	7	13	223	571573	708407	500856
50138	8	13	223	571832	707981	500985
50139	9	13	223	570260	706113	500710
50140	10	13	223	570332	706778	500827
50141	11	13	223	571051	708160	500661
50142	12	13	223	572183	708545	500695
50143	13	13	223	572437	708166	500844
50144	14	13	223	572234	707122	500612
50145	15	13	223	572240	709922	500477
50146	1	14	223	842514	1043410	521319
50147	2	14	223	840979	1041550	521243
50148	3	14	223	842181	1042100	521497
50149	4	14	223	841402	1042580	521351
50150	5	14	223	843556	1043680	521217
50151	6	14	223	842495	1041610	521658
50152	7	14	223	842519	1042690	521399
50153	8	14	223	843179	1040280	521486
50154	9	14	223	841933	1041650	521564
50155	10	14	223	842478	1042590	521520
50156	11	14	223	843067	1043550	521633
50157	12	14	223	841806	1041280	521652
50158	13	14	223	842054	1040010	521771
50159	14	14	223	841227	1044270	521472
50160	15	14	223	842212	1042860	521678
50161	1	15	223	489698	605568	420800
50162	2	15	223	488858	604160	420547
50163	3	15	223	489808	605710	420803
50164	4	15	223	487569	604710	420698
50165	5	15	223	489150	604673	420393
50166	6	15	223	489004	605689	420460
50167	7	15	223	488449	604568	420556
50168	8	15	223	488984	603420	420550
50169	9	15	223	489726	604369	420808
50170	10	15	223	488552	604193	420484
50171	11	15	223	488347	605680	420836
50172	12	15	223	489757	604816	420479
50173	13	15	223	488906	603790	420767
50174	14	15	223	488635	604349	420783
50175	15	15	223	488732	603843	420443
50176	1	1	224	0	0	0
50177	2	1	224	0	0	0
50178	3	1	224	0	0	0
50179	4	1	224	0	0	0
50180	5	1	224	0	0	0
50181	6	1	224	0	0	0
50182	7	1	224	0	0	0
50183	8	1	224	0	0	0
50184	9	1	224	0	0	0
50185	10	1	224	0	0	0
50186	11	1	224	0	0	0
50187	12	1	224	0	0	0
50188	13	1	224	0	0	0
50189	14	1	224	0	0	0
50190	15	1	224	0	0	0
50191	1	2	224	0	0	0
50192	2	2	224	0	0	0
50193	3	2	224	0	0	0
50194	4	2	224	0	0	0
50195	5	2	224	0	0	0
50196	6	2	224	0	0	0
50197	7	2	224	0	0	0
50198	8	2	224	0	0	0
50199	9	2	224	0	0	0
50200	10	2	224	0	0	0
50201	11	2	224	0	0	0
50202	12	2	224	0	0	0
50203	13	2	224	0	0	0
50204	14	2	224	0	0	0
50205	15	2	224	0	0	0
50206	1	3	224	0	0	0
50207	2	3	224	0	0	0
50208	3	3	224	0	0	0
50209	4	3	224	0	0	0
50210	5	3	224	0	0	0
50211	6	3	224	0	0	0
50212	7	3	224	0	0	0
50213	8	3	224	0	0	0
50214	9	3	224	0	0	0
50215	10	3	224	0	0	0
50216	11	3	224	0	0	0
50217	12	3	224	0	0	0
50218	13	3	224	0	0	0
50219	14	3	224	0	0	0
50220	15	3	224	0	0	0
50221	1	4	224	0	0	0
50222	2	4	224	0	0	0
50223	3	4	224	0	0	0
50224	4	4	224	0	0	0
50225	5	4	224	0	0	0
50226	6	4	224	0	0	0
50227	7	4	224	0	0	0
50228	8	4	224	0	0	0
50229	9	4	224	0	0	0
50230	10	4	224	0	0	0
50231	11	4	224	0	0	0
50232	12	4	224	0	0	0
50233	13	4	224	0	0	0
50234	14	4	224	0	0	0
50235	15	4	224	0	0	0
50236	1	5	224	0	0	0
50237	2	5	224	0	0	0
50238	3	5	224	0	0	0
50239	4	5	224	0	0	0
50240	5	5	224	0	0	0
50241	6	5	224	0	0	0
50242	7	5	224	0	0	0
50243	8	5	224	0	0	0
50244	9	5	224	0	0	0
50245	10	5	224	0	0	0
50246	11	5	224	0	0	0
50247	12	5	224	0	0	0
50248	13	5	224	0	0	0
50249	14	5	224	0	0	0
50250	15	5	224	0	0	0
50251	1	6	224	0	0	0
50252	2	6	224	0	0	0
50253	3	6	224	0	0	0
50254	4	6	224	0	0	0
50255	5	6	224	0	0	0
50256	6	6	224	0	0	0
50257	7	6	224	0	0	0
50258	8	6	224	0	0	0
50259	9	6	224	0	0	0
50260	10	6	224	0	0	0
50261	11	6	224	0	0	0
50262	12	6	224	0	0	0
50263	13	6	224	0	0	0
50264	14	6	224	0	0	0
50265	15	6	224	0	0	0
50266	1	7	224	0	0	0
50267	2	7	224	0	0	0
50268	3	7	224	0	0	0
50269	4	7	224	0	0	0
50270	5	7	224	0	0	0
